"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"581","2108199791","1.0","1",NA,"25 Monroe Pl APT 1F","Brooklyn","NY","40.696403","-73.992813","1197995","1126115","1401654","Brooklyn Heights","403122"
"582","2108426545","2.0","2","1285","25 Monroe Pl APT 7C","Brooklyn","NY","40.696403","-73.992813","1784706","1517000","1873941","Brooklyn Heights","403122"
"583","2108426570","1.0","1","995","25 Monroe Pl APT 7A","Brooklyn","NY","40.696403","-73.992813","939489","892515","986463","Brooklyn Heights","403122"
"584","2108426571",NA,"0",NA,"25 Monroe Pl APT 11B","Brooklyn","NY","40.696403","-73.992813","1755106","1386534","1842861","Brooklyn Heights","403122"
"585","2108426574","1.0","0","485","25 Monroe Pl APT 5B","Brooklyn","NY","40.696403","-73.992813","868525","825099","911951","Brooklyn Heights","403122"
"586","2110948928","1.0","0",NA,"25 Monroe Pl APT 7E","Brooklyn","NY","40.696403","-73.992813","1208343","1135842","1425845","Brooklyn Heights","403122"
"587","2111587360",NA,NA,NA,"25 Monroe Pl APT 3A","Brooklyn","NY","40.696403","-73.992813","1692292","1387679","1776907","Brooklyn Heights","403122"
"588","2111587363","1.0","1",NA,"25 Monroe Pl APT 1A","Brooklyn","NY","40.696201","-73.992599","1188896","1117562","1414786","Brooklyn Heights","403122"
"589","2111587365",NA,NA,NA,"25 Monroe Pl APT 3B","Brooklyn","NY","40.696403","-73.992813","1692292","1387679","1776907","Brooklyn Heights","403122"
"590","2112136890","2.0","2","1260","25 Monroe Pl APT 6C","Brooklyn","NY","40.696403","-73.992813","1765129","1553314","1853385","Brooklyn Heights","403122"
"591","2112416794","1.0","0",NA,"25 Monroe Pl APT 3E","Brooklyn","NY","40.696403","-73.992813","1208343","1135842","1425845","Brooklyn Heights","403122"
"592","2113743217",NA,NA,NA,"25 Monroe Pl APT 6A","Brooklyn","NY","40.696403","-73.992813","","","","Brooklyn Heights","403122"
"593","2114889881",NA,NA,NA,"25 Monroe Pl APT 6D","Brooklyn","NY","40.696417","-73.992619","1884837","1790595","1979079","Brooklyn Heights","403122"
"594","2115599724","1.0","0",NA,"25 Monroe Pl APT 2B","Brooklyn","NY","40.696416","-73.992846","1513493","1210794","1664842","Brooklyn Heights","403122"
"595","2115599727","1.0","0","400","25 Monroe Pl APT 6E","Brooklyn","NY","40.696403","-73.992813","866941","823594","910288","Brooklyn Heights","403122"
"596","2115599731","1.0","1","1015","25 Monroe Pl APT 12A","Brooklyn","NY","40.696399","-73.992828","965395","917125","1013665","Brooklyn Heights","403122"
"597","2097133877","1.0","2",NA,"25 Monroe Pl APT 11F","Brooklyn","NY","40.696416","-73.992846","1005899","955604","1056194","Brooklyn Heights","403122"
"598","2110805270",NA,NA,NA,"29 Monroe Pl APT G","Brooklyn","NY","40.696226","-73.992944","1753907","1455743","1841602","Brooklyn Heights","403122"
"599","2117009320","1.0","1",NA,"29 Monroe Pl APT H","Brooklyn","NY","40.696235","-73.992974","1138141","1058471","1354388","Brooklyn Heights","403122"
"600","2120511092","1.0","1",NA,"29 Monroe Pl APT K","Brooklyn","NY","40.69622","-73.99294","1141834","1084742","1198926","Brooklyn Heights","403122"
"601","2121812054","1.0","0",NA,"29 Monroe Pl APT 1B","Brooklyn","NY","40.696224","-73.992942","1206544","1134151","1423722","Brooklyn Heights","403122"
"602","2125779669","1.0","1",NA,"29 Monroe Pl APT F","Brooklyn","NY","40.696235","-73.992974","1137490","1057866","1353613","Brooklyn Heights","403122"
"603","2102506391","1.0","1",NA,"34 Monroe Pl APT 2C","Brooklyn","NY","40.695989","-73.992352","939582","892603","986561","Brooklyn Heights","403122"
"604","2102704028","1.0","1",NA,"34 Monroe Pl APT 1B","Brooklyn","NY","40.69596","-73.99232","935886","889092","982680","Brooklyn Heights","403122"
"605","2107181562","1.0","1",NA,"34 Monroe Pl APT 2D","Brooklyn","NY","40.69596","-73.992317","1400065","1106051","1540071","Brooklyn Heights","403122"
"606","2108189590",NA,NA,NA,"34 Monroe Pl APT 4D","Brooklyn","NY","40.69596","-73.992317","1811036","1376387","1901588","Brooklyn Heights","403122"
"607","2111534979","1.0","2",NA,"34 Monroe Pl APT 5B","Brooklyn","NY","40.69596","-73.992318","1414081","1117124","1569630","Brooklyn Heights","403122"
"608","2111924101","1.0","1",NA,"34 Monroe Pl APT 3D","Brooklyn","NY","40.696208","-73.992599","1193517","1121906","1420285","Brooklyn Heights","403122"
"609","2115644658",NA,NA,NA,"34 Monroe Pl APT 6C","Brooklyn","NY","40.69596","-73.992317","1811036","1376387","1901588","Brooklyn Heights","403122"
"610","2120998690",NA,NA,NA,"34 Monroe Pl APT 1A","Brooklyn","NY","40.69596","-73.992317","1808170","1374209","1898578","Brooklyn Heights","403122"
"611","2126878444","1.0","1",NA,"34 Monroe Pl APT 5C","Brooklyn","NY","40.695987","-73.992355","1114844","1047953","1304367","Brooklyn Heights","403122"
"612","2126878446","1.0","1",NA,"34 Monroe Pl APT 4C","Brooklyn","NY","40.695987","-73.992355","1114844","1047953","1304367","Brooklyn Heights","403122"
"613","30567555","1.0","1","27294","28 Monroe Pl","BROOKLYN","NY","40.69609","-73.9923","6409015","5255392","7498548","Brooklyn Heights","403122"
"614","30567556","1.0","1","70645","22 Monroe Pl","BROOKLYN","NY","40.69629","-73.99224","16492023","13358539","19460587","Brooklyn Heights","403122"
"615","30567560",NA,NA,"6250","10 Monroe Pl APT 4","Brooklyn","NY","40.696745","-73.992015","2794736","2487315","3185999","Brooklyn Heights","403122"
"616","79714658",NA,NA,NA,"10 Monroe Pl APT 4","Brooklyn","NY","40.696731","-73.99195","1316533","1184880","1711493","Brooklyn Heights","403122"
"617","96756908","1.0","1",NA,"24 Monroe Pl APT 10B","Brooklyn","NY","40.696686","-73.992309","594875","475900","654362","Brooklyn Heights","403122"
"618","87800029","1.0","2",NA,"10 Monroe Pl # 5","Brooklyn","NY","40.696731","-73.99195","1274353","1083200","1669402","Brooklyn Heights","403122"
"619","2103116629","2.0","2",NA,"24 Monroe Pl APT 10D","Brooklyn","NY","40.6963","-73.9923","1486718","1367781","1605655","Brooklyn Heights","403122"
"620","2106821329","1.0","0",NA,"25 Monroe Pl APT 10B","Brooklyn","NY","40.696208","-73.992599","1243915","1156841","1505137","Brooklyn Heights","403122"
"621","2107094617","1.0","0",NA,"25 Monroe Pl APT 10E","Brooklyn","NY","40.696403","-73.992813","1208343","1135842","1425845","Brooklyn Heights","403122"
"622","30567561","1.0","0","212656","10 Clinton St","Brooklyn","NY","40.696475","-73.991864","5670086","4932975","7087608","Brooklyn Heights","403122"
"623","30567562",NA,NA,"36480","24 Clinton St","Brooklyn","NY","40.695814","-73.992065","3473649","3195757","3786277","Brooklyn Heights","403122"
"624","30567563","1.0","2","1034","40 Clinton St","Brooklyn","NY","40.695545","-73.99217","1554467","1228029","2145164","Brooklyn Heights","403122"
"625","79715893",NA,NA,NA,"40 Clinton St","Brooklyn","NY","40.695526","-73.992088","708435","637592","828869","Brooklyn Heights","403122"
"626","79727931",NA,NA,NA,"40 Clinton St","Brooklyn","NY","40.695526","-73.992088","708435","637592","828869","Brooklyn Heights","403122"
"627","119918821",NA,NA,NA,"40 Clinton St","Brooklyn","NY","40.695787","-73.991759","588490","447252","688533","Brooklyn Heights","403122"
"628","30567564","3.0","3","39000","200 Hicks St","Brooklyn","NY","40.695475","-73.995945","3129386","2972917","3285855","Brooklyn Heights","403122"
"629","119915318",NA,NA,NA,"200 Hicks St","Brooklyn","NY","40.695495","-73.995941","1365951","1243015","1584503","Brooklyn Heights","403122"
"630","30567565","1.0","1","29000","65 Montague St","Brooklyn","NY","40.69565","-73.996569","","","","Brooklyn Heights","403122"
"631","2096198774","1.0","1",NA,"63 Montague St # 4BB","Brooklyn","NY","40.6957","-73.996752","","","","Brooklyn Heights","403122"
"632","2107120885","1.0","1",NA,"63 Montague St APT 1R","Brooklyn","NY","40.695728","-73.996704","1504084","1293512","2075636","Brooklyn Heights","403122"
"633","2108126892","1.0","1",NA,"63 Montague St APT 4R","Brooklyn","NY","40.695728","-73.996704","1504084","1293512","2075636","Brooklyn Heights","403122"
"634","2108135963","1.0","2",NA,"63 Montague St APT 6F","Brooklyn","NY","40.6957","-73.996752","1559618","1356868","2167869","Brooklyn Heights","403122"
"635","2108183477","1.0","1",NA,"63 Montague St APT 3R","Brooklyn","NY","40.6957","-73.996752","1528949","1314896","2125239","Brooklyn Heights","403122"
"636","2108232626","1.0","1",NA,"63 Montague St APT 6R","Brooklyn","NY","40.6957","-73.99674","1504538","1293903","2091308","Brooklyn Heights","403122"
"637","2108246450","1.0","2",NA,"63 Montague St APT 2F","Brooklyn","NY","40.695728","-73.996704","1560762","1357863","2169459","Brooklyn Heights","403122"
"638","2113708061","1.0","2",NA,"63 Montague St APT 5F","Brooklyn","NY","40.6957","-73.996752","1559618","1356868","2167869","Brooklyn Heights","403122"
"639","2114554169","1.0","0",NA,"63 Montague St APT 4F","Brooklyn","NY","40.695728","-73.996704","1136616","1034321","1261644","Brooklyn Heights","403122"
"640","2115146276","1.0","2",NA,"63 Montague St APT 3F","Brooklyn","NY","40.6957","-73.996752","1739794","1409233","2870660","Brooklyn Heights","403122"
"641","2116768407","1.0","1",NA,"63 Montague St APT 1F","Brooklyn","NY","40.6957","-73.996752","1092474","1005076","1409291","Brooklyn Heights","403122"
"642","2119183793","1.0","1",NA,"63 Montague St APT 5R","Brooklyn","NY","40.6957","-73.996752","1092474","1005076","1409291","Brooklyn Heights","403122"
"643","30567566","1.0","1","97938","57 Montague St","Brooklyn","NY","40.695765","-73.997005","","","","Brooklyn Heights","403122"
"644","2101367728","1.5","3",NA,"76 Pierrepont St APT 2","Brooklyn","NY","40.695357","-73.994432","2906781","2761442","3052120","Brooklyn Heights","403122"
"645","30567449","1.0","1","1017","19 Pierrepont St APT 2","Brooklyn","NY","40.696237","-73.996654","1055477","981594","1192689","Brooklyn Heights","403122"
"646","30567484","3.5","3","2823","39 Pierrepont St # 2","Brooklyn","NY","40.696005","-73.995844","3123053","2966900","3279206","Brooklyn Heights","403122"
"647","30567529","3.0","4","2200","71 Pierrepont St APT 2","Brooklyn","NY","40.695698","-73.994585","3423667","3252484","3594850","Brooklyn Heights","403122"
"648","30567590",NA,NA,"7675","104 Pierrepont St APT 2","Brooklyn","NY","40.69507","-73.993425","4080266","3876253","4284279","Brooklyn Heights","403122"
"649","79708170",NA,NA,NA,"108 Pierrepont St APT 2","Brooklyn","NY","40.69503","-73.993255","1042856","896856","1209713","Brooklyn Heights","403122"
"650","79727467","2.0","3",NA,"114 Pierrepont St APT 2","Brooklyn","NY","40.694995","-73.993125","2778683","2639749","3000978","Brooklyn Heights","403122"
"651","79727869","2.0","3",NA,"60 Pierrepont St APT 2","Brooklyn","NY","40.695476","-73.994873","1804316","1623884","2417783","Brooklyn Heights","403122"
"652","89222386","1.0","1",NA,"9 Pierrepont St # 2","Brooklyn","NY","40.696521","-73.996765","898171","835299","1239476","Brooklyn Heights","403122"
"653","2104397086","1.0","1",NA,"22 Pierrepont St APT 2","Brooklyn","NY","40.69585","-73.996269","2944808","2797568","3092048","Brooklyn Heights","403122"
"654","2104466842","1.0","1",NA,"28 Pierrepont St APT 2","Brooklyn","NY","40.695789","-73.996063","4097532","3728754","4671187","Brooklyn Heights","403122"
"655","2104500616","1.0","1",NA,"41 Pierrepont St APT 2","Brooklyn","NY","40.69614","-73.995719","2063291","1960126","2166456","Brooklyn Heights","403122"
"656","2104505591","1.0","1",NA,"15 Pierrepont St APT 2","Brooklyn","NY","40.696441","-73.996726","1900308","1805293","1995323","Brooklyn Heights","403122"
"657","2104605986","1.0","1",NA,"26 Pierrepont St # 2","Brooklyn","NY","40.695842","-73.996093","","","","Brooklyn Heights","403122"
"658","2104618878","1.0","1",NA,"30 Pierrepont St APT 2","Brooklyn","NY","40.69577","-73.995986","1860084","1674076","2027492","Brooklyn Heights","403122"
"659","2104622889","1.0","1",NA,"24 Pierrepont St APT 2","Brooklyn","NY","40.695831","-73.996192","1289658","876967","1496003","Brooklyn Heights","403122"
"660","2104628889","1.0","1",NA,"43 Pierrepont St APT 2","Brooklyn","NY","40.696109","-73.995643","2063486","1960312","2166660","Brooklyn Heights","403122"
"661","2105578010","1.0","1","600","25 Pierrepont St APT 2","Brooklyn","NY","40.69636","-73.99644","722124","657133","787115","Brooklyn Heights","403122"
"662","30567569","1.0","1","29100","20 Pierrepont St","Brooklyn","NY","40.695895","-73.99645","5856241","5329179","6266178","Brooklyn Heights","403122"
"663","30567570",NA,NA,"7500","22 Pierrepont St","Brooklyn","NY","40.695845","-73.996275","3071085","2763977","3408904","Brooklyn Heights","403122"
"664","62646249",NA,NA,"4880","30 Pierrepont St","Brooklyn","NY","40.695765","-73.995985","","","","Brooklyn Heights","403122"
"665","2096505933","1.0","2",NA,"115 Montague St # FL4D","Brooklyn","NY","40.695154","-73.994794","","","","Brooklyn Heights","403122"
"666","2097053386",NA,NA,NA,"115 Montague St APT 5C","Brooklyn","NY","40.695154","-73.994794","","","","Brooklyn Heights","403122"
"667","2097762641","1.0","2",NA,"115 Montague St APT 6A","Brooklyn","NY","40.695154","-73.994794","","","","Brooklyn Heights","403122"
"668","2096547309","1.0","2","1100","115 Montague St APT 4D","Brooklyn","NY","40.695154","-73.994794","1056111","1003305","1108917","Brooklyn Heights","403122"
"669","2098716302","1.0","2",NA,"115 Montague St APT 2D","Brooklyn","NY","40.695154","-73.994794","1005755","955467","1056043","Brooklyn Heights","403122"
"670","2100301271","1.0","1","700","115 Montague St APT 2C","Brooklyn","NY","40.69516","-73.99479","921330","875264","967396","Brooklyn Heights","403122"
"671","2100715821","1.0","1",NA,"115 Montague St APT 3B","Brooklyn","NY","40.69516","-73.99479","971805","923215","1020395","Brooklyn Heights","403122"
"672","2101262961","1.0","2",NA,"115 Montague St APT 8D","Brooklyn","NY","40.69516","-73.99479","","","","Brooklyn Heights","403122"
"673","2107128507","1.0","1","750","115 Montague St APT 3C","Brooklyn","NY","40.695159","-73.994789","911090","865536","956644","Brooklyn Heights","403122"
"674","2109913122","1.0","1",NA,"115 Montague St APT 7B","Brooklyn","NY","40.695154","-73.994794","1143515","1074904","1337913","Brooklyn Heights","403122"
"675","2111770196","1.0","1","700","115 Montague St APT 6B","Brooklyn","NY","40.695154","-73.994794","905292","860027","950557","Brooklyn Heights","403122"
"676","2116984354",NA,NA,NA,"115 Montague St APT 8A","Brooklyn","NY","40.69516","-73.99479","968350","919933","1016767","Brooklyn Heights","403122"
"677","2117110390",NA,NA,NA,"115 Montague St APT 2B","Brooklyn","NY","40.694978","-73.994824","1024384","973165","1075603","Brooklyn Heights","403122"
"678","2096077303",NA,NA,NA,"115 Montague St # D","Brooklyn","NY","40.695154","-73.994794","","","","Brooklyn Heights","403122"
"679","2125348796","2.0","3","1600","115 Montague St APT 6C","Brooklyn","NY","40.695154","-73.994794","1911738","1816151","2007325","Brooklyn Heights","403122"
"680","2096064041","1.0","2",NA,"111 Montague St # FL2D","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"681","2096064180","1.0","2",NA,"111 Montague St # TWOD","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"682","2096074856",NA,NA,NA,"111 Montague St # TWODEE","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"683","2096255988",NA,NA,NA,"111 Montague St # 11AA","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"684","2096076439","1.0","2",NA,"111 Montague St APT 8D","Brooklyn","NY","40.6952","-73.994963","1210663","1150130","1271196","Brooklyn Heights","403122"
"685","2096090444",NA,NA,NA,"111 Montague St APT 7A","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"686","2096076729",NA,NA,NA,"111 Montague St # 11BB","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"687","2096547177",NA,NA,NA,"111 Montague St # 43","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"688","2096069131","1.0","2",NA,"111 Montague St # FLR2D","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"689","2097160890",NA,NA,NA,"111 Montague St APT 4A","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"690","2097733313",NA,"2","1000","111 Montague St APT 6A","Brooklyn","NY","40.6952","-73.994963","1112567","1056939","1168195","Brooklyn Heights","403122"
"691","2099271431",NA,NA,NA,"111 Montague St APT 5C","Brooklyn","NY","40.69503","-73.99497","","","","Brooklyn Heights","403122"
"692","2100033968","1.0","1",NA,"111 Montague St APT 3B","Brooklyn","NY","40.69503","-73.99497","933148","886491","979805","Brooklyn Heights","403122"
"693","2100164230",NA,NA,NA,"111 Montague St APT 6C","Brooklyn","NY","40.69503","-73.99497","1034747","983010","1086484","Brooklyn Heights","403122"
"694","2100475013",NA,NA,NA,"111 Montague St APT 5D","Brooklyn","NY","40.69503","-73.99497","1034747","983010","1086484","Brooklyn Heights","403122"
"695","2100685354",NA,NA,NA,"111 Montague St APT 2A","Brooklyn","NY","40.69503","-73.99497","","","","Brooklyn Heights","403122"
"696","2100695116","1.0","1",NA,"111 Montague St STE 2","Brooklyn","NY","40.69503","-73.99497","","","","Brooklyn Heights","403122"
"697","2100701890",NA,NA,NA,"111 Montague St APT 2B","Brooklyn","NY","40.69503","-73.99497","1034747","983010","1086484","Brooklyn Heights","403122"
"698","2101483628","1.0","1",NA,"111 Montague St APT 2C","Brooklyn","NY","40.6952","-73.994963","","","","Brooklyn Heights","403122"
"699","2101681413","1.0","2",NA,"111 Montague St APT 7D","Brooklyn","NY","40.69503","-73.99497","964066","915863","1012269","Brooklyn Heights","403122"
"700","2102704021","1.0","1","700","111 Montague St APT 1C","Brooklyn","NY","40.69503","-73.99497","925359","879091","971627","Brooklyn Heights","403122"
"701","2103267202","0.5","0",NA,"111 Montague St STE 1","Brooklyn","NY","40.695026","-73.994975","941633","894551","988715","Brooklyn Heights","403122"
"702","2108106932",NA,NA,NA,"111 Montague St APT 4B","Brooklyn","NY","40.695026","-73.994972","1799849","1385884","1889841","Brooklyn Heights","403122"
